id,stance,text
1250476192509157376,0,Many promising #coronavirus therapies are in the pipeline. Docs often get asked why does it take so long and can tech help accelerate? Super explanation about how trials work via @trarom @PENNCoV #Hydroxychloroquine #remdesevir #vaccine https://t.co/ma4MBENnIh
1250476192752254978,2,"Key points: no anti-viral activity, some symptom reduction, inflammatory markers. Adjusted for concomitant antivirals? Average time to treatment 16+ days! Open label!
Hydroxychloroquine in patients with COVID-19: an open-label, randomized, controlled trial https://t.co/qS9674wo5u"
1250476272444223492,2,"@GregAbbott_TX God has provided Hydroxychloroquine to fight the CoVid19 virus. What a shame that many will die because of the false information being spread by the media. Give our teachers, our restaurant workers and our laborers access to the drug and open up our country."
1250476436223414273,2,"@seanhannity God has provided Hydroxychloroquine to fight the CoVid19 virus. What a shame that many will die because of the false information being spread by the media. Give our teachers, our restaurant workers and our laborers access to the drug and open up our country."
1250476473820971013,2,"@MantralayaRoom @CMOMaharashtra 
@AUThackeray  @drharshvardhan @DrJitendraSingh @PMOIndia 
Hydroxychloroquine success in NY https://t.co/d6HfcZCkxv"
1250476498613456896,2,"#Hydroxychloroquine #SavesLives

Things that make you go mmm...🤔

What if the COVID-19 Hydroxychloroquine drug Trump endorses is effective against autoimmune disease, such as, Lymes and Rheumatoid Arthritis....🙏🏽👍 https://t.co/fcR9IyfalB"
1250480974049280001,0,".@narendramodi @AmitShah @rajnathsingh @DrSJaishankar 
DO NOT repeat mistake of #PrithvirajChauhan
Galti mat dohrana #Hydroxychloroquine https://t.co/7YjFaCLp97"
1250481099790340101,1,Covid-19: No evidence of efficacy of hydroxychloroquine in hospitalized patients - https://t.co/jsySWOYaAT
1250481544730460161,2,Nursing home doctor says he successfully treated 39 coronavirus patients with hydroxychloroquine - TheBlaze https://t.co/9y7FN6oS29
1253247277680013315,2,Coalition: Advocacy for prospective clinical trials to test the post-exposure potential of hydroxychloroquine against COVID-19 Editorial Commentary #OneHealth https://t.co/x2hjQinPVG https://t.co/kFaoFgTITs
1253247293547057152,2,Coalition: Advocacy for prospective clinical trials to test the post-exposure potential of hydroxychloroquine against COVID-19 Editorial Commentary #OneHealth https://t.co/l99Ifk5RD7 https://t.co/uD74vR7d8x
1253247415173316608,2,"“All of our patients get put on #chloroquine 
We’re using #Kaletra, and #antiretrovirals,” says, chief of infectious diseases at Albert Einstein College of Medicine and Montefiore. 
“Everybody gets that, unless they have some contraindication.”  
https://t.co/G7DMLseL87 https://t.co/bYw0UdawI8"
1253247658732539904,1,Top vaccine expert claims he was fired for resisting Trump on hydroxychloroquine https://t.co/YfbbtfkS93
1253247738898079744,2,Five Problems With the Study That Claims 'More Deaths' From Treating Coronavirus With Hydroxychloroquine https://t.co/bMKoZn664f #NewsandPolitics via @pjmedia_com
1253252578936266752,2,@llldaisy @MrMagooIsAngry @sanosbo1 @APHealthScience Hydroxychloroquine is an anti-malarial drug which is also used by rheumatoid arthritis &amp; lupus patients.  According to the CDC Hydroxychloroquine can be prescribed to adults and children of all ages. It can also be safely taken by pregnant women and nursing mothers.
1253252717402902530,1,"@cobbo3 Very confusing indeed, considering Trump, #1 salesman, is distancing himself from it...  in a recent US study, 1/3 of all veterans treated w hydroxychloroquine died vs those on conventional treatment. 

https://t.co/Q73sU25QXX"
1253252763410202624,2,@God_SpeedUSA Hydroxychloroquine has excellent results in curing #ChinaVirus when used early.He disregarded HHS direction &amp; was demoted when he should be fired &amp; held criminally responsible for death &amp; disease resulting from purposefully delayed treatment. #FireRickBright
1253253325744680963,1,"A top US #vaccine #scientist says he was ousted from his job for refusing to tout 'unproven' #coronavirus treatments https://t.co/8eoV54FYP6
#TrumpAdministration #TrumpLiesAmericansDie #Hydroxychloroquine #HCQ #RickBright #BARDA #BiomedicalAdvancedResearchDevelopmentAuthority"
1253257876547796992,1,@Morning_Joe @GMA @CBSThisMorning Coronavirus Vaccine Doctor Says He Was Fired Over Doubts on Hydroxychloroquine https://t.co/B8ObuCMutl
1253258035650232320,2,"This liar claims he was reassigned because he tried to block   hydroxychloroquine.  However he praised a recent acquisition of tens of millions of doses. 

""If Bright opposed hydroxychloroquine, he certainly didn't make that clear from his email — quite the opposite,"" https://t.co/djESsfXtSC"
1253258635725193216,2,Fact: it was Dr. Bright who requested an EUA from the FDA for chloroquine for use on COVID-19 patients. The EUA is what made the donated product available for use in combating COVID-19. He was reassigned not fired &amp; he is a liar ! https://t.co/djESsfXtSC
1253258791820431362,2,@maxwell_kimu @ZimEye ...and then it was said that Chloroquine is effective against Covid 19. Its no coincidence
1253258946183397376,1,"What would a top vaccine expert know about vaccines, compared to a President in election year? God help us all...it's happening here too. ""Top vaccine expert claims he was fired for resisting Trump on hydroxychloroquine https://t.co/z6VO8bCl74"
1253235110641577985,1,"Head of Agency in Charge of Developing COVID-19 #Vaccine Removed for Questioning #Trump’s Promotion of #Hydroxychloroquine

#RemoveTrump #TrumpFascist #TrumpTraitor #donaldtrump #TrumpRapist #TrumpLies #TrumpResigns #Russia @realDonaldTrump  

https://t.co/szTumJqpCt"
1253235823073529856,1,@WhiteHouse @realDonaldTrump What fake Covid-19 cure will #ImpeachedPresidentTrump be promoting on his TV show this evening?   Now that hydroxychloroquine (checks notes) is dead in the water.
1253236162409488385,1,Top vaccine expert claims he was fired for resisting Trump on hydroxychloroquine https://t.co/wct1vS2hVT
1253236354894434307,1,Top vaccine expert says he was fired for resisting @realDonaldTrump on #hydroxychloroquine https://t.co/yjEoj7BKM5
1253240915663216640,1,"There once was a chump
Who had a great ‘hunch’ 
To cure Covid-19

So thanks a bunch 
To Donald J Trump
For hydroxychloroquine

Your motives were ulterior
The hype was just hysteria
And now there is none left with which to treat lupus or malaria.

https://t.co/CBn4zoGcX0"
1253241104222367744,1,"Top vaccine expert says he was fired for resisting Trump on hydroxychloroquine

https://t.co/33M7AqMgFc"
1253241114464866304,0,"@SureshChavhanke @OfficeofUT @AnilDeshmukhNCP @CMOMaharashtra @ShivSena @PawarSpeaks RSS BJP RAPEO-PHOBIA
 #coronavirus #COVID #HydroxyChloroquine @SudarshanNewsTV @Gu_DarShan_News
#moblynching #Hindus @BJP4Delhi @INCDelhi @OfficeofUT @BBCHindi
#BREAKING #CrudeOil #Corona #gaming #Happy420 #KanganaRanaut #Maharashtra @Biharbjpsiwan @AAPDelhi https://t.co/AfWcikVXDx"
1253241288842977280,1,"“fatal side effects” /
I’m not sure that you know the- /
meaning of that phrase. /
https://t.co/DtqTGchXF0
#inconceivable #haiku #hydroxychloroquine @tuckercarlson @seanhannitty @ingrahamangle @foxnews"
1253241426823057409,1,HHS official says he was ousted after his objections to hydroxychloroquine drug Trump praised https://t.co/YipLPZKmts via @voxdotcom
1253241593840181249,2,Of course T*by Young started taking hydroxychloroquine when he suspected he had Coronavirus. Funny how he didn't mention this when he criticised the lockdown. https://t.co/jphhmNyyNe
1253241947109486592,2,"@mssueme @DrLee4America By Valerie Richardson - The Washington Times - Thursday, April 2, 2020
An international poll of more than 6,000 doctors released Thursday found that the antimalarial drug hydroxychloroquine was the most highly rated treatment for the novel coronavirus."
1253241984204124161,0,"@SureshChavhanke @OfficeofUT @AnilDeshmukhNCP @CMOMaharashtra @ShivSena @PawarSpeaks SAVE SADUS 4M RAPIST SURESH
 #coronavirus #COVID #HydroxyChloroquine @SudarshanNewsTV @Gu_DarShan_News
#moblynching #Hindus @BJP4Delhi @INCDelhi @OfficeofUT @BBCHindi
#BREAKING #CrudeOil #Corona #gaming #Happy420 #KanganaRanaut #Maharashtra @Biharbjpsiwan @AAPDelhi https://t.co/86qejuHUYb"
1253242000427544577,1,"@nomyttan @danielle_ivory @nytimes Dr. Rick Bright, who led the U.S. agency involved in developing a coronavirus vaccine, said that he was removed from his post after he pressed for rigorous vetting of hydroxychloroquine https://t.co/hduUOjvDTA https://t.co/PrBwkMprWV"
1253246610408177664,1,Top vaccine expert claims he was fired for resisting Trump on hydroxychloroquine | World news | The Guardian https://t.co/d3d6aTZe75
1253246632637808642,2,@CDCgov @WHO @nih French study 91% success rate for #Hydroxychloroquine And there are other studies with similar results....why keep pushing vaccines that people don't want? https://t.co/X3pmQLRAQu
1253247054857428993,1,"#MAGA propaganda factory @FoxNews goes mum on hydroxychloroquine, the covid-19 drug it spent weeks promoting - The Washington Post https://t.co/Ej7vIpotjU"
1253247126877933569,1,"@BernOutForTrump @TXKnights @morningmoneyben MAGAt asshole.
Get a fucking clue dumbass. Chloroquine in low doses works against Malaria, it does not work at the doses needed to fight Covid. At that dose, it is toxic to all people.
Fucking MAGAt and no you are not a Sanders supporter. I call bullshit."
1249185513279565825,2,"Who else thinks that if Obama was President during this pandemic and suggested using hydroxy chloroquine that not only would the experts on CNN agree with him but would also praise him for his amazing leadership?🙋🏻‍♀️ 
#moreliberalhypocrisy"
1249185538436972545,0,@Western2A Wasn't Birx in Africa when covid started? Why isn't hydroxychloroquine working on malaria?
1249185659715309570,0,"Indian Consignment With Over 35 Lakh Hydroxychloroquine Tablets to Battle Covid-19 Arrives in US...
https://t.co/ksvi7AgdlY"
1249185663855087623,2,"Hydroxychloroquine, which also can treat lupus and rheumatoid arthritis, is among various drugs that scientists say may prove effective at treating COVID-19. https://t.co/vTUKajxjTA"
1249185803185635329,0,"Why not ? Let the doctors see if it works in them selves ! 
#Hydroxychloroquine 
#COVID__19 https://t.co/dUJpJdeH8q"
1249185866247012354,2,@dbongino He's also the Governor that banned MI residents with COVID-19 from taking #Hydroxychloroquine at first.
1249186087605604352,2,"Please sign and share this petition to make hydroxychloroquine available in the pre-hospital stage (home, clinics) by prescription to those infected https://t.co/iXrnRZqqJ5"
1249186095830634497,1,French officials report heart incidents in experimental coronavirus treatments with hydroxychloroquine https://t.co/0mUPlWR1sM
1249186293566898179,2,"@Rigged4Red My best friend has been on Hydroxychloroquine for over ten years without one side effect.  Typical propaganda by lying MSM.  If it doesn’t work per MSM, why are Drs and nurses taking it prophylactically?!  Why are COVID patients miraculously recovering?!"
1249186402413285385,0,Indian Consignment With Over 35 Lakh Hydroxychloroquine Tablets to Battle Covid-19 Arrives in US https://t.co/6p6TrFq4Bg
1249186498416652288,2,"FOX NEWS: Peter Navarro on surging hydroxychloroquine to COVID-19 hotspots, timing of when to reopen the economy https://t.co/7dgMbJ0ZxM"
1249191272709001217,2,India's export of hydroxychloroquine drug to developed countries in the midst of the global epidemic of Corona seems to be going well in India's economic situation today.The developed countries government appreciate and thank you. #WorldLovesModi #SidharthShukla @narendramodi
1249191347262816258,2,"A consignment of hydroxychloroquine from India arrived in the United States on Saturday, days after New Delhi lifted a ban on export of the anti-malaria drug, seen as a possible cure for COVID-19, to the US and some other countries on https://t.co/lvEC8gy3yM"
1249196804194918401,0,"CEO of Indian Pharma giant Zydus Cadila, Pankaj Patel informed that industry has produced 20 crore Hydroxychloroquine tablets which is in high demand worldwide amid COVID-19 outbreak. “Pharmaceutical industry has significantly increased the production of hydroxychloroquin"
1249196934369357825,0,"CMS Loosens #Telehealth, Clinician Scope-of-Practice Rules https://t.co/IE0EVpgIDC via @medscape #chloroquine #hydrochloroquine #HCQ #COVID19 #coronavirusus #CDC #COVID #coronavirusnewyork #CoronaVirusSeattle #coronavirusUSA #FoxNews #Telemedicine #TelemedNow"
1249197047451987970,2,"A consignment of hydroxychloroquine from India arrived in the US on Saturday, days after New Delhi lifted a ban on export of the anti-malaria drug, seen as a possible cure for COVID19, to the US and some other countries on humanitarian grounds. @NavbharatTimes @NBTMumbai"
